buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,actual_win_rate,avg_predicted_win_prob,roi,props,houses,hotels,turns
True,False,True,True,True,False,False,False,True,False,5,100,100,0.26,0.2116287556355795,3.78446,6.33,0.66,1.12,134.57
True,False,False,True,True,False,False,True,False,True,5,50,100,0.21,0.21156149080880599,3.764733333333333,6.28,0.98,1.03,180.5
False,True,False,True,False,False,True,True,True,False,3,100,100,0.22,0.21151108853038245,3.579266666666667,6.44,0.63,1.02,151.81
False,True,False,False,True,True,False,True,False,True,3,0,100,0.2,0.2114855196486659,2.7270266666666667,6.01,1.15,0.99,131.43
False,True,True,True,False,False,True,True,True,True,5,50,100,0.2,0.21138869261312976,4.908646666666667,6.06,1.01,0.81,180.14
True,True,True,False,False,False,False,True,True,True,5,0,100,0.22,0.21137799873674556,3.1490199999999997,5.82,1.03,0.94,137.99
False,True,True,True,False,True,True,True,False,False,3,0,100,0.22,0.21134184627376115,2.843906666666667,6.22,0.86,1.04,117.69
False,True,False,True,True,True,False,False,False,False,3,50,100,0.21,0.2113104829459815,3.2699266666666666,6.11,1.04,1.08,159.92
True,False,False,False,False,False,False,True,False,True,5,100,100,0.24,0.21124728376712013,3.5147000000000004,6.57,1.39,1.11,150.25
True,False,True,False,True,False,False,False,False,True,5,100,100,0.23,0.2112122167180094,4.832533333333333,6.43,0.88,0.8,179.9
False,True,False,True,True,False,True,True,True,False,5,50,100,0.2,0.21120321408234413,3.14378,5.69,1.25,0.93,137.42
False,True,True,False,False,False,True,False,True,False,5,0,100,0.23,0.21119683250184654,3.47226,6.82,0.81,1.28,134.43
False,True,True,False,True,False,False,True,True,False,3,50,100,0.18,0.21117863940860937,2.829746666666667,5.52,0.59,0.83,135.11
False,True,False,False,True,True,True,True,False,False,5,0,100,0.19,0.2111498783303982,2.3849466666666665,5.45,1.36,0.98,119.01
True,False,False,False,True,False,False,False,True,False,5,100,100,0.21,0.21110237364134374,3.9527666666666663,5.3,0.86,0.8,143.83
True,True,False,False,False,False,True,False,True,False,5,50,100,0.22,0.21108031712255812,3.3424066666666663,5.53,0.8,0.59,152.44
True,True,False,False,False,False,True,True,False,False,3,100,100,0.21,0.21101134921036324,3.0428866666666665,5.87,0.74,1.04,132.04
True,True,False,True,False,False,True,False,False,True,3,0,100,0.22,0.2110036824885987,3.1913400000000003,5.62,1.15,0.76,144.1
False,True,False,True,True,True,True,False,False,True,3,50,100,0.2,0.21089330335112255,2.6312266666666666,6.01,1.11,0.82,136.54
False,True,False,True,False,True,False,False,True,True,5,50,100,0.2,0.2107144247357681,2.9438266666666664,4.83,0.39,0.8,128.32
False,True,True,False,True,False,True,True,True,False,3,100,100,0.22,0.21071364281309526,3.0126999999999997,6.09,1.02,1.33,128.25
True,True,False,True,False,False,False,False,True,False,5,0,100,0.25,0.21071358077978503,3.8620533333333333,6.13,0.91,1.11,161.22
True,False,False,True,False,False,False,True,True,True,5,100,100,0.18,0.2107103129729697,3.2971733333333333,5.49,0.29,0.77,156.98
True,False,True,True,False,True,False,False,False,False,5,100,100,0.22,0.21066194495950666,3.5286066666666667,6.56,0.67,1.01,137.11
True,True,False,True,False,True,False,False,False,False,3,100,100,0.21,0.2105628867453642,2.7181333333333333,6.16,0.9,1.14,146.51
False,True,False,True,True,True,True,False,False,True,5,100,100,0.22,0.21055628936715012,3.924033333333333,7.05,0.84,1.03,163.3
False,True,True,False,True,True,True,True,False,True,5,50,100,0.21,0.21054931110686506,3.1154,6.06,1.13,1.05,141.12
True,True,True,True,True,False,True,True,False,False,3,50,100,0.21,0.21046797278519366,3.1230266666666666,5.6,0.71,0.68,156.5
False,True,True,False,True,False,True,False,True,False,5,0,100,0.26,0.21044094423597517,3.6968,6.58,1.27,1.4,118.0
False,True,True,False,True,True,True,True,False,False,5,0,100,0.21,0.21038596938071724,4.57334,6.0,0.93,0.95,167.8
True,True,False,False,False,True,False,False,True,False,5,50,100,0.21,0.2102952953339732,2.8070066666666666,7.09,1.77,1.48,138.91
True,True,True,False,True,False,False,False,True,False,3,100,100,0.19,0.2102748814152365,2.4441866666666665,5.43,1.01,1.1,107.57
False,True,False,True,True,False,False,False,False,False,5,50,100,0.23,0.21026973418663514,3.25158,6.01,0.73,1.23,139.37
False,True,False,False,False,True,True,True,True,False,3,50,100,0.21,0.21025102230467788,3.0983866666666664,5.81,1.2,0.82,132.49
True,True,False,False,True,False,False,False,False,False,3,50,100,0.2,0.21020402004350391,3.6730666666666667,6.39,0.94,0.88,186.17
True,False,True,True,True,False,True,True,False,True,5,50,100,0.22,0.2101504263183664,2.8831266666666666,6.13,1.09,0.72,144.16
True,False,True,False,True,False,True,True,True,False,5,100,100,0.19,0.21012058859165186,2.93426,6.71,1.33,1.24,135.02
False,True,False,False,False,True,False,True,False,True,3,0,100,0.22,0.2100865061893622,2.578826666666666,5.69,1.2,0.78,129.36
True,False,True,False,False,True,False,False,True,True,3,0,100,0.26,0.21005078973014335,3.32296,7.15,1.51,1.43,141.37
True,False,False,False,True,False,False,True,True,False,5,50,100,0.22,0.2100174861182386,3.487506666666667,5.95,0.8,1.02,146.1
True,True,False,False,False,True,True,True,False,True,5,100,100,0.21,0.20999820046810438,4.557086666666667,6.57,0.21,0.89,183.38
True,False,False,True,True,False,False,False,False,True,3,100,100,0.18,0.20997874935384733,3.2504066666666667,5.7,0.73,0.83,146.91
False,True,True,True,False,False,False,False,True,False,5,50,100,0.2,0.20994656345088056,3.3690466666666667,6.2,0.83,0.95,159.02
True,False,False,True,False,False,True,True,True,True,3,100,100,0.24,0.20991280694120407,4.170366666666667,5.53,1.2,0.68,139.96
True,True,False,False,True,True,False,True,True,False,3,0,100,0.21,0.20988961270712728,2.9537333333333335,6.24,1.24,1.16,131.27
False,True,False,False,False,False,True,True,False,False,5,50,100,0.2,0.20988491425270592,3.1369733333333336,6.28,0.81,1.38,139.61
True,False,True,False,False,False,True,False,False,False,3,0,100,0.24,0.20984358200252629,3.1090199999999997,6.51,0.68,1.08,129.92
False,True,False,True,True,True,True,True,False,True,3,0,100,0.23,0.20984100060515995,4.204833333333333,6.24,0.94,1.04,161.12
False,True,False,True,True,True,False,False,False,False,3,0,100,0.24,0.20974436986733458,3.7551533333333333,6.44,0.92,1.07,135.22
False,True,True,True,True,False,False,False,False,False,3,100,100,0.19,0.20971604454980727,2.5797133333333333,5.68,0.71,1.06,140.65
True,True,True,True,False,False,False,False,True,True,3,50,100,0.2,0.20969908683034377,3.78574,6.64,1.06,1.04,165.28
True,True,True,False,True,False,True,False,True,True,3,50,100,0.24,0.20969146416486656,3.824533333333333,5.7,0.72,0.99,151.36
True,False,True,False,True,False,True,True,False,True,3,100,100,0.23,0.20966755884155688,3.271633333333333,6.56,0.94,1.28,127.03
False,True,True,True,True,True,False,True,False,False,5,0,100,0.2,0.20959577251597547,2.883466666666667,5.96,1.11,1.12,145.37
True,False,True,True,False,True,False,True,False,False,5,50,100,0.22,0.2095184237312922,3.12656,6.09,1.32,1.15,147.63
True,False,True,False,True,True,True,True,False,False,5,100,100,0.2,0.2094418242406463,3.06506,7.01,0.73,1.26,146.55
True,True,True,True,False,False,False,True,False,False,3,50,100,0.21,0.2094394192638077,2.4183000000000003,6.45,1.16,1.42,125.82
True,True,True,False,True,False,True,True,True,False,3,50,100,0.23,0.2093170422418544,3.68038,7.16,1.64,1.48,157.98
True,False,False,False,False,True,True,True,False,True,5,0,100,0.21,0.20930872522499544,3.57794,4.97,0.47,0.59,165.02
False,True,True,False,False,False,False,False,False,False,5,50,100,0.18,0.20929996509252155,2.5739933333333336,6.43,1.15,1.18,139.92
True,True,True,True,False,False,True,True,False,False,3,50,100,0.22,0.20929530202068797,3.557846666666667,6.17,0.77,1.01,151.21
True,False,False,True,False,True,True,False,True,False,5,100,100,0.22,0.20924762346815448,4.23776,5.92,1.1,1.11,146.96
True,True,True,True,True,False,False,False,True,False,5,100,100,0.19,0.20915296828711422,2.5278733333333334,5.64,1.23,0.99,116.66
False,True,True,True,True,False,False,True,True,True,3,50,100,0.22,0.20911277538755807,2.97652,5.85,1.25,0.89,141.94
False,True,False,False,True,False,True,True,True,True,5,100,100,0.22,0.2091124011289108,2.8312666666666666,6.05,1.31,1.11,121.15
False,True,True,False,False,True,False,False,True,False,5,0,100,0.2,0.20909256964393017,3.237366666666667,5.9,0.68,1.04,150.98
True,False,True,False,True,True,True,False,False,False,3,0,100,0.24,0.20908003006777842,3.65836,6.4,0.96,0.97,144.33
True,True,True,True,True,True,False,False,False,True,5,100,100,0.2,0.20907054172090317,2.7655933333333333,5.29,1.74,0.88,131.38
True,False,False,True,True,False,True,False,False,True,3,100,100,0.19,0.2090583538836519,4.3456866666666665,4.81,0.43,0.91,151.29
True,False,False,False,True,True,True,True,False,False,3,50,100,0.22,0.2090572310232725,3.626046666666667,6.45,1.06,1.12,147.04
True,True,True,False,True,True,False,True,True,True,5,50,100,0.24,0.20902999754363802,3.7971733333333333,6.43,1.04,0.88,170.72
True,True,True,False,True,True,False,True,False,False,5,0,100,0.2,0.20894596066430804,2.49242,5.3,1.02,0.99,115.79
True,False,False,False,True,False,True,True,True,True,5,0,100,0.23,0.20892785123472377,3.33418,5.61,0.26,1.01,134.12
True,True,False,True,False,False,True,False,False,False,5,50,100,0.24,0.20892232322046955,3.4736333333333334,6.75,0.73,1.34,145.59
False,True,False,True,False,True,False,False,False,False,3,50,100,0.23,0.20890957072592994,3.2576533333333333,6.83,0.91,1.27,147.77
False,True,False,False,False,True,False,True,True,True,5,50,100,0.22,0.20883213315974847,3.1720466666666662,5.94,0.52,0.98,149.65
True,True,False,True,True,False,True,False,True,False,3,100,100,0.23,0.20876876818413323,3.29346,6.43,1.18,0.93,147.24
True,False,True,False,False,True,True,False,True,True,5,50,100,0.2,0.20876059970445396,2.6839600000000003,6.19,1.03,0.89,134.05
False,True,True,True,True,True,True,False,False,False,3,50,100,0.25,0.20875863458495705,2.8810466666666668,7.19,1.51,1.45,111.23
True,False,False,True,True,True,False,True,True,False,3,100,100,0.25,0.2087388054209419,2.64704,6.45,1.64,1.13,127.08
True,True,False,False,True,True,False,False,True,False,5,50,100,0.21,0.2087173447685444,2.817253333333333,6.85,1.21,1.22,146.28
True,False,True,False,True,True,False,False,True,True,5,50,100,0.23,0.20867695796100627,3.5019400000000003,5.97,1.0,1.28,134.41
True,True,False,True,True,True,True,True,True,True,5,0,100,0.2,0.20866044960463576,2.6268733333333336,5.93,0.84,1.06,143.43
True,False,False,False,False,True,False,True,True,True,5,50,100,0.22,0.20864877109521118,3.8390199999999997,6.7,0.95,1.12,173.99
True,False,False,False,True,True,False,True,False,True,5,50,100,0.21,0.2086445137648638,3.3092133333333336,6.23,0.96,1.18,152.55
True,False,False,True,False,False,False,True,True,True,3,100,100,0.26,0.20860150445489634,4.542073333333334,6.53,0.65,1.0,160.76
False,True,True,True,True,True,True,False,True,False,3,100,100,0.22,0.20853242784995277,3.1854333333333336,6.53,0.95,1.13,144.19
True,True,True,False,True,True,False,True,False,False,5,100,100,0.24,0.208524802913183,4.372920000000001,6.45,0.91,1.2,177.32
True,True,False,False,False,False,True,True,True,False,3,100,100,0.24,0.20845027718007964,3.12572,7.22,1.21,1.7,133.39
True,True,True,False,True,True,False,True,False,True,5,50,100,0.21,0.20839496375544356,3.5856733333333337,5.57,0.67,0.89,164.84
False,True,True,True,False,False,True,True,True,True,3,50,100,0.23,0.20831366715022742,3.6494600000000004,6.75,1.07,1.32,153.43
False,True,True,False,True,False,True,False,True,True,5,100,100,0.24,0.20831317134262575,2.76574,6.8,1.21,1.24,143.15
False,True,True,True,False,True,False,False,False,False,5,0,100,0.2,0.20831152298249994,3.3213266666666663,5.83,1.12,0.78,147.11
True,True,True,False,False,True,False,False,False,False,5,0,100,0.19,0.2083110263391698,2.843926666666667,6.84,1.25,1.3,143.15
False,True,True,False,True,True,False,True,True,False,5,50,100,0.21,0.2082229899449262,2.849213333333333,5.57,0.5,0.76,135.54
True,True,False,True,True,False,True,True,False,False,5,100,100,0.2,0.20817613154080117,3.3629333333333333,6.06,1.38,0.85,148.33
True,True,True,True,False,True,True,False,False,True,3,50,100,0.22,0.20816081809092415,2.6773466666666668,5.76,0.78,0.95,135.04
True,False,True,True,False,True,True,True,False,False,3,0,100,0.26,0.2081498364023383,3.3415,6.55,1.51,1.31,135.36
True,True,True,True,True,False,True,True,False,False,3,0,100,0.21,0.2081137604411507,3.260366666666666,5.92,1.37,0.94,143.37
True,True,False,False,True,True,True,True,True,True,5,50,100,0.2,0.20804741303030685,2.638806666666667,4.74,0.98,0.62,136.14
True,False,False,True,True,True,False,False,True,False,5,50,100,0.21,0.2080462146860829,2.7850333333333332,6.17,1.06,1.24,127.66
True,True,True,True,False,False,False,False,False,True,3,0,100,0.2,0.20802756692627983,3.64756,5.5,0.8,0.91,153.56
True,False,False,False,True,True,False,True,False,True,3,0,100,0.23,0.20793773911714628,3.1457666666666664,5.77,1.02,0.9,160.53
True,False,True,False,True,True,False,False,False,False,5,50,100,0.22,0.20791733534342705,3.6170533333333332,6.97,0.54,1.2,165.86
False,True,True,True,False,True,False,False,False,False,3,50,100,0.22,0.2079151925231541,3.5502066666666665,5.38,0.77,0.83,143.84
True,False,False,True,False,False,True,False,False,True,5,0,100,0.21,0.20786795396019378,4.0007866666666665,6.52,1.13,0.95,176.06
True,True,True,True,False,False,True,False,False,True,3,100,100,0.23,0.20785473329496185,3.12548,6.39,0.94,1.22,140.29
True,False,True,True,True,False,True,True,True,True,3,100,100,0.22,0.207848621825441,3.460466666666667,6.65,0.71,0.87,141.3
False,True,True,True,True,False,False,True,False,False,5,100,100,0.2,0.20784053492751767,2.9038600000000003,6.36,1.54,0.96,155.71
True,True,False,False,False,True,True,False,True,False,3,0,100,0.22,0.20781437559215724,3.478193333333333,6.09,1.05,1.03,145.18
True,True,True,True,False,False,True,True,True,False,5,100,100,0.23,0.207789027284239,3.217473333333333,6.29,0.49,0.88,144.48
True,False,False,False,True,False,False,False,False,True,3,100,100,0.21,0.20776613696963855,3.22686,7.21,1.62,1.45,132.22
True,True,False,False,True,True,True,False,True,False,5,100,100,0.19,0.20770694461277667,3.398086666666667,7.09,1.63,1.4,157.26
True,True,True,False,False,True,False,True,False,False,5,50,100,0.23,0.2076971960167128,3.2489733333333333,6.78,1.58,1.17,144.05
True,False,False,False,False,False,False,True,True,True,5,0,100,0.27,0.2076969234496121,3.961473333333333,7.27,1.32,1.32,141.51
True,False,False,False,True,True,True,True,False,True,3,100,100,0.22,0.20765206774314546,3.987233333333333,6.68,1.5,1.16,167.21
False,True,False,False,True,False,False,True,True,False,3,50,100,0.23,0.20764308614543917,3.1298399999999997,7.05,1.6,1.39,135.04
True,True,False,True,False,False,True,False,True,True,3,100,100,0.24,0.20761616966697485,3.9172866666666666,7.12,0.63,1.01,164.82
True,False,True,False,False,False,False,True,True,False,3,50,100,0.21,0.20754341017894665,3.0263733333333334,6.61,0.92,1.23,134.8
True,False,False,True,True,False,True,True,True,False,5,100,100,0.25,0.20750575072725538,3.42448,5.99,1.37,1.06,135.08
True,False,False,True,True,False,False,True,True,True,5,0,100,0.22,0.2074993539693575,2.9362533333333336,6.25,0.88,0.86,140.0
True,True,True,True,True,False,True,True,False,True,3,0,100,0.2,0.2074765662764102,3.288793333333333,5.81,0.44,1.05,129.5
True,True,True,True,True,False,False,False,False,False,3,100,100,0.22,0.20744910867442878,3.6359266666666668,6.15,1.1,1.09,145.06
True,False,True,False,False,True,True,False,True,False,3,100,100,0.2,0.2074419974137772,3.4156733333333333,5.43,0.67,0.83,142.36
False,True,False,True,False,False,False,False,True,True,3,0,100,0.22,0.20740620956493455,2.7005066666666666,6.67,1.22,1.11,131.8
True,False,False,True,False,False,False,False,True,True,3,50,100,0.22,0.20736673790334026,3.5992066666666664,5.11,0.98,0.61,142.01
True,False,True,True,True,False,False,False,True,False,3,100,100,0.22,0.20733235815154571,2.6888266666666665,5.55,1.0,0.98,114.07
False,True,True,True,True,True,True,False,False,False,3,0,100,0.22,0.20732899809571395,2.6116,6.75,1.14,1.3,122.26
True,True,True,False,False,False,True,True,True,False,5,50,100,0.23,0.20730318500574296,2.882473333333333,6.14,0.98,1.18,118.84
False,True,True,False,True,True,False,True,False,False,5,100,100,0.22,0.20729950457268922,2.4474199999999997,6.36,1.79,1.38,120.2
True,True,False,False,True,True,True,True,True,False,3,50,100,0.18,0.20728202081944005,2.93472,6.14,1.37,1.41,143.21
False,True,False,False,True,False,True,True,True,True,5,0,100,0.22,0.20723585907457576,2.9304466666666666,5.83,0.93,1.16,124.78
False,True,True,False,False,False,True,True,True,False,5,50,100,0.23,0.20719815937784755,3.2562733333333336,7.46,1.55,1.45,148.47
False,True,False,True,True,False,False,True,True,False,5,100,100,0.23,0.20713211591234018,2.6628266666666667,6.42,1.35,1.3,144.94
True,True,True,True,False,False,False,False,False,False,3,50,100,0.25,0.20712352698616243,4.42542,6.28,1.05,0.93,166.44
False,True,True,True,True,True,False,True,False,False,3,100,100,0.2,0.20703186085435923,3.6461200000000002,5.23,0.67,0.65,158.06
False,True,False,True,True,True,True,True,True,True,3,50,100,0.22,0.20701540077911956,3.305966666666667,6.17,1.34,1.21,146.17
True,True,True,False,False,False,True,True,True,False,5,100,100,0.2,0.20699070718645401,3.175813333333333,6.6,1.36,1.14,132.82
False,True,False,True,False,True,True,False,False,False,3,100,100,0.23,0.20697773482766746,3.3832466666666665,5.9,0.77,1.07,141.66
False,True,True,True,False,True,True,True,False,False,3,100,100,0.22,0.20696407758397622,3.2072599999999998,6.63,1.13,1.39,170.07
True,False,False,True,True,True,True,True,False,False,5,50,100,0.23,0.20692152834106936,2.8955533333333334,6.57,1.08,1.18,133.03
False,True,True,False,False,True,True,True,False,False,3,0,100,0.2,0.20687536791122857,2.8070666666666666,6.04,1.52,1.14,150.14
True,False,True,False,False,False,False,False,True,False,3,100,100,0.19,0.2067269010041517,3.7239400000000002,6.5,1.29,1.08,139.64
False,True,False,True,False,False,True,False,False,False,5,100,100,0.24,0.20672324498492473,3.6497466666666667,6.88,0.95,1.08,143.37
True,False,False,False,True,True,True,False,True,True,3,100,100,0.24,0.20670534512234842,2.997513333333333,8.17,1.59,1.68,134.97
True,False,True,True,False,True,False,False,True,True,5,100,100,0.23,0.20665587058740048,2.68332,7.12,1.54,1.47,116.46
False,True,True,False,False,False,False,False,True,True,3,100,100,0.21,0.2065847755215273,4.336573333333333,6.0,1.13,1.02,174.58
True,False,True,False,False,False,True,False,False,False,5,100,100,0.22,0.20654073512365367,3.1365800000000004,6.33,1.03,1.24,128.1
False,True,True,True,False,False,False,True,False,False,5,50,100,0.27,0.20652663554943845,3.220226666666667,7.46,1.4,1.48,126.42
True,False,True,False,True,False,True,False,False,True,3,0,100,0.22,0.20645650017337724,3.0360466666666666,5.71,0.96,0.71,147.41
True,False,False,True,False,False,True,False,False,False,5,100,100,0.2,0.20642567285378471,2.60832,5.87,0.92,1.08,119.51
False,True,True,True,False,True,False,True,False,False,5,0,100,0.23,0.20641829568869188,2.8305466666666668,6.91,1.18,1.36,126.14
True,False,False,False,False,False,False,False,True,True,3,100,100,0.2,0.20641615302921237,2.6225400000000003,5.1,0.93,0.83,129.42
True,True,True,True,True,True,True,True,False,True,3,50,100,0.22,0.20640965086283558,3.43984,7.2,1.66,1.2,148.63
False,True,True,True,True,True,False,True,False,False,5,50,100,0.25,0.20636512988343644,3.4976533333333335,6.59,1.52,1.21,158.81
True,False,False,True,True,True,False,True,False,False,5,0,100,0.24,0.20636341733375096,3.0620333333333334,6.79,0.93,1.47,135.4
False,True,True,False,False,True,True,True,False,True,5,50,100,0.2,0.20636266070699655,4.072486666666666,6.76,0.77,1.21,152.82
True,True,False,False,False,True,False,False,True,False,5,0,100,0.21,0.20633589673866987,3.719973333333334,6.26,0.61,0.9,156.31
True,True,True,True,True,False,True,True,False,True,5,100,100,0.2,0.2063288329187687,3.0380533333333335,5.83,0.52,0.94,160.5
False,True,False,False,False,True,False,True,False,False,5,50,100,0.21,0.20628490163336022,4.0466,5.82,0.79,0.94,148.13
True,False,True,False,True,True,True,False,True,False,5,0,100,0.19,0.2062518316150956,3.828333333333333,6.17,0.83,1.18,156.48
True,False,True,False,True,True,True,False,False,True,5,50,100,0.24,0.20622716982113726,3.9288866666666666,7.22,0.89,1.36,158.54
False,True,False,False,True,False,False,True,True,False,5,0,100,0.2,0.2061791915251148,2.720813333333333,5.89,0.94,0.92,132.59
True,True,False,True,True,False,False,False,True,False,3,0,100,0.2,0.20617658327828525,2.6361333333333334,5.65,1.08,0.91,130.22
True,True,True,True,False,False,True,False,False,False,3,50,100,0.19,0.20615394424232603,3.3908,5.02,0.55,0.78,143.53
True,True,True,True,True,True,False,True,True,True,3,100,100,0.2,0.20603381833176013,2.8008733333333335,5.92,1.01,1.19,125.63
True,False,False,True,True,False,True,False,False,False,5,100,100,0.26,0.2059523397614752,3.2340733333333334,7.61,1.08,1.55,135.97
True,False,False,False,True,True,True,False,False,False,3,100,100,0.21,0.20594894434286723,3.2860133333333335,5.98,0.73,1.02,165.52
True,False,False,False,True,True,False,False,True,False,3,100,100,0.21,0.2059297658933553,3.9631466666666664,6.03,1.13,0.92,144.32
True,True,True,False,False,False,True,True,True,False,3,0,100,0.21,0.20589105166694957,2.6513466666666665,6.27,0.91,1.07,128.29
True,False,True,True,False,True,False,True,False,False,5,100,100,0.19,0.20586401087886877,3.395606666666666,6.6,1.11,1.32,159.96
True,False,True,True,False,True,True,False,False,True,5,0,100,0.21,0.20583951960092628,3.3979199999999996,6.16,0.88,1.13,154.72
True,False,True,True,False,True,True,True,True,False,3,0,100,0.21,0.205838346904341,2.4057133333333334,6.27,0.74,1.29,135.07
True,True,True,True,True,True,True,True,True,True,3,0,100,0.21,0.20582576463271626,3.9072066666666667,6.33,0.85,0.7,157.18
True,False,True,False,False,True,True,True,True,False,3,50,100,0.21,0.20580668937584165,2.72388,5.18,0.71,0.64,141.35
True,False,True,False,True,False,True,False,False,True,5,50,100,0.2,0.2057861936871697,3.042613333333333,6.09,1.32,1.03,144.18
False,True,True,False,False,False,False,False,True,False,3,0,100,0.23,0.20575827241564906,3.3578866666666665,7.03,1.45,1.36,151.02
True,False,True,False,True,True,False,False,False,False,3,0,100,0.24,0.20574310255380385,2.931233333333333,7.32,1.1,1.59,134.89
True,False,True,True,True,False,False,True,True,False,5,100,100,0.21,0.20572096376449786,4.519673333333333,6.15,1.15,0.99,189.67
True,False,False,True,False,True,False,False,True,True,5,100,100,0.18,0.205685212556382,3.765573333333333,6.07,1.22,0.88,153.13
True,True,False,False,True,True,False,False,True,True,3,100,100,0.21,0.20564832057635477,3.0541866666666664,6.67,0.92,1.28,146.65
True,False,False,True,False,False,False,True,True,False,5,0,100,0.22,0.20559182747755905,3.43658,6.38,1.17,1.34,143.11
True,True,True,False,False,True,True,False,True,False,3,100,100,0.18,0.20558660761351683,3.049773333333333,5.96,0.57,0.85,144.8
False,True,True,True,True,True,False,True,False,False,3,0,100,0.23,0.20554496076973483,3.1846933333333336,6.85,1.76,1.2,134.81
False,True,True,False,False,False,True,False,False,False,5,0,100,0.21,0.20548351642230625,3.2462933333333335,7.16,1.06,1.37,150.84
True,True,False,True,False,False,True,True,False,True,5,50,100,0.23,0.20546904065911065,3.1157999999999997,6.15,1.21,1.18,134.07
True,False,False,False,False,True,False,True,False,True,3,0,100,0.23,0.20545816537678221,2.7783999999999995,6.2,0.57,1.03,123.67
False,True,True,False,True,False,True,True,False,False,5,0,100,0.24,0.20543313721086523,3.429,6.94,1.88,1.24,128.91
False,True,False,True,True,False,False,True,False,True,5,100,100,0.22,0.20539079918549646,3.4968333333333335,6.47,0.86,1.16,165.32
True,True,False,False,False,False,False,False,True,True,3,50,100,0.22,0.2053704138762684,2.9342066666666664,6.27,0.97,1.26,132.54
True,False,True,False,True,True,False,True,False,True,3,0,100,0.22,0.20536040049968826,3.749886666666667,5.67,0.6,0.87,154.73
True,False,True,False,False,True,False,False,False,True,3,0,100,0.23,0.20535160252388496,2.9567133333333335,5.77,0.88,0.99,138.76
True,True,True,False,True,True,True,False,True,False,3,0,100,0.26,0.20526477418177108,3.53452,6.68,0.86,1.09,155.91
True,False,True,True,True,True,True,False,True,False,3,50,100,0.21,0.2052266383758206,2.7963066666666667,5.78,0.97,0.87,126.01
False,True,False,False,False,True,False,False,False,False,5,0,100,0.23,0.20510086414610854,3.3785133333333333,7.56,1.45,1.37,136.22
True,False,False,False,True,False,False,False,True,True,3,100,100,0.23,0.20509978241782625,3.8340666666666663,6.62,1.54,1.35,148.74
False,True,True,False,False,True,False,False,False,True,3,50,100,0.24,0.20508478480405704,3.5542066666666665,6.94,1.21,1.48,134.1
True,False,False,True,True,False,False,True,True,False,5,100,100,0.22,0.20505244680862017,2.749766666666667,6.91,1.14,1.29,140.72
True,True,False,True,True,False,False,True,True,False,5,0,100,0.18,0.20503942614366796,2.9028533333333333,5.7,1.17,1.07,149.1
True,True,True,True,False,True,True,True,True,True,3,0,100,0.21,0.20498819991590034,3.0694999999999997,6.38,1.6,1.22,132.33
True,True,False,False,False,True,True,False,False,True,5,0,100,0.26,0.20497721721736833,4.1101,7.73,1.03,1.37,143.61
True,True,True,False,False,False,False,False,False,False,3,100,100,0.22,0.20497685132757223,3.10676,5.06,0.57,0.81,150.93
False,True,False,False,True,False,False,True,False,False,5,0,100,0.22,0.20497153760355905,4.00892,7.35,1.33,1.24,166.25
True,False,False,False,False,False,True,True,False,False,5,100,100,0.2,0.20493807418785792,3.60322,6.7,1.03,1.09,167.98
False,True,False,True,True,True,True,False,True,True,3,100,100,0.2,0.20488386940706346,2.59086,6.3,0.68,1.1,124.29
False,True,False,True,False,True,False,False,True,True,5,100,100,0.23,0.2048296107545148,4.05034,7.45,1.67,1.46,160.55
False,True,True,False,False,False,False,True,False,True,3,100,100,0.22,0.2048133172565261,3.0415666666666663,6.2,0.98,1.07,158.9
True,False,False,False,False,False,True,True,True,True,3,100,100,0.2,0.2046829709856987,3.06152,5.48,1.11,0.93,136.03
True,True,False,True,True,False,False,False,True,True,3,100,100,0.22,0.2046281605195199,4.238393333333334,6.08,1.13,1.12,162.35
True,False,False,True,True,False,False,True,False,True,3,100,100,0.21,0.20461717287549874,2.98106,5.43,0.64,0.68,139.89
False,True,True,True,False,False,False,False,False,True,3,50,100,0.2,0.20457895911326823,3.039533333333333,5.98,0.56,1.02,170.44
True,False,True,False,False,False,False,True,False,True,5,100,100,0.21,0.20455311327319653,2.6206799999999997,6.15,0.89,1.16,128.76
True,True,False,False,True,False,True,True,True,True,3,50,100,0.22,0.20445273487776433,2.67188,5.94,1.26,0.97,130.17
False,True,False,False,False,True,False,True,False,False,3,0,100,0.22,0.20445029292198086,4.521166666666667,5.05,0.96,0.56,162.91
True,False,False,True,False,True,True,True,True,True,3,0,100,0.21,0.20444719833916267,3.0332266666666667,6.17,1.34,0.98,136.15
True,False,True,False,True,False,True,True,False,True,5,100,100,0.23,0.204390781084194,3.3878399999999997,6.73,1.47,0.98,142.36
True,True,False,False,False,True,False,True,False,False,3,0,100,0.24,0.20434712127481755,3.1261533333333333,6.72,1.54,1.2,142.4
True,True,False,False,False,False,False,False,False,False,5,100,100,0.19,0.20433178188074996,2.5703066666666667,5.75,1.15,1.02,137.07
True,True,False,True,False,False,True,False,False,True,5,100,100,0.2,0.20424592644973152,3.121873333333333,6.61,0.81,0.99,131.44
True,False,True,True,False,False,True,False,False,False,5,50,100,0.21,0.20423984878642926,3.40094,6.35,1.46,1.29,137.78
True,True,True,False,False,True,False,True,True,False,3,0,100,0.2,0.20419716965604123,3.084753333333333,6.47,0.77,1.21,134.12
