buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,wins,avg_props,avg_houses,avg_hotels,avg_turns,raw_win_rate,smoothed_win_rate,predicted_win_rate
0,1,0,0,1,0,0,0,0,0,3,0,100,16,5.67,0.67,0.83,152.99,0.16,0.1641793343992834,0.25197109079578256
1,0,1,1,1,1,0,1,1,1,5,50,100,27,7.75,1.23,1.43,155.94,0.27,0.2689412391611882,0.25197027791851384
0,1,1,1,0,1,1,0,0,1,5,50,100,26,7.19,1.41,1.31,161.25,0.26,0.2594174296373786,0.25196197461049985
1,1,0,0,0,1,0,1,0,0,5,50,100,22,6.23,0.83,0.93,142.1,0.22,0.22132219154214053,0.25195799295897936
1,0,1,0,0,1,0,1,1,0,3,50,100,29,7.84,1.17,1.52,148.64,0.29,0.2879888582088072,0.25195433727017
0,1,0,1,0,1,1,1,1,1,3,50,100,29,7.44,1.16,1.29,155.39,0.29,0.2879888582088072,0.2519542827713995
1,1,0,1,1,1,1,0,1,1,5,50,100,23,6.24,1.05,1.03,161.78,0.23,0.23084600106595005,0.2519514437584105
1,1,0,0,0,0,1,0,1,1,3,0,100,26,6.58,1.78,1.31,143.94,0.26,0.2594174296373786,0.2519467550908023
1,1,1,0,0,1,0,1,0,1,3,0,100,23,6.6,1.0,1.03,161.18,0.23,0.23084600106595005,0.25194004654700597
1,1,1,1,1,1,0,1,1,0,3,50,100,25,6.33,0.9,0.89,155.67,0.25,0.2498936201135691,0.2519400063574384
1,1,0,1,0,1,1,0,0,0,5,50,100,28,7.09,1.0,1.14,158.65,0.28,0.27846504868499766,0.25193572150180177
0,1,0,0,0,1,1,1,1,1,5,50,100,24,7.29,1.93,1.32,154.06,0.24,0.2403698105897596,0.25193361974362416
1,0,1,1,0,0,1,0,0,1,5,100,100,28,7.81,0.99,1.4,162.02,0.28,0.27846504868499766,0.2519307819910802
1,0,0,0,0,1,1,1,0,1,3,0,100,25,7.02,1.03,1.19,138.19,0.25,0.2498936201135691,0.251929989434739
1,0,0,1,1,0,0,0,1,0,5,100,100,24,7.17,1.08,1.36,144.18,0.24,0.2403698105897596,0.2519215448038943
0,1,1,0,0,1,1,0,0,1,5,50,100,28,7.7,1.43,1.41,135.65,0.28,0.27846504868499766,0.25191832231747724
1,1,0,1,0,1,0,0,1,0,3,0,100,21,6.39,1.74,1.11,142.72,0.21,0.211798382018331,0.2519056471643615
0,1,1,1,1,1,0,1,0,1,3,0,100,25,6.95,0.85,1.12,133.87,0.25,0.2498936201135691,0.2518977665760684
1,1,0,1,1,0,1,0,0,0,3,50,100,30,6.95,1.18,1.4,149.97,0.3,0.2975126677326167,0.25189605039724305
1,0,1,0,0,1,0,1,0,1,5,0,100,24,6.24,1.08,0.83,139.93,0.24,0.2403698105897596,0.25187926126583476
0,1,0,0,1,0,0,1,1,1,5,0,100,24,6.69,1.1,1.1,146.91,0.24,0.2403698105897596,0.25187524047906984
1,1,1,0,1,0,0,1,1,0,5,0,100,29,7.53,1.58,1.5,130.98,0.29,0.2879888582088072,0.25186353882562973
1,1,0,0,1,0,1,1,1,1,3,50,100,22,5.94,1.26,0.97,130.17,0.22,0.22132219154214053,0.2518558395649971
1,1,0,1,0,1,1,0,0,1,3,100,100,23,6.73,1.75,1.2,131.99,0.23,0.23084600106595005,0.25185560116123606
1,1,1,0,0,1,0,1,1,1,5,0,100,25,7.06,1.24,1.1,127.27,0.25,0.2498936201135691,0.25184718650195376
0,1,1,1,0,0,1,0,1,0,3,50,100,26,6.93,1.55,1.56,126.31,0.26,0.2594174296373786,0.2518205544613362
0,1,0,1,1,0,0,0,0,0,5,100,100,18,5.51,0.5,0.96,159.77,0.18,0.18322695344690243,0.2518171558369616
1,1,0,1,0,1,1,1,1,0,3,0,100,25,6.18,0.81,1.1,154.82,0.25,0.2498936201135691,0.25181238508314424
1,1,1,0,0,0,0,0,0,1,3,0,100,25,7.24,1.02,1.44,125.43,0.25,0.2498936201135691,0.25180959477778464
1,0,0,1,0,1,0,1,0,0,3,50,100,27,7.05,0.92,1.22,140.43,0.27,0.2689412391611882,0.2518061217969114
1,0,1,1,0,0,0,1,0,1,5,0,100,32,7.86,1.57,1.49,137.0,0.32,0.3165602867802358,0.2518059906624294
1,0,0,1,1,0,0,1,1,1,5,0,100,22,6.25,0.88,0.86,140.0,0.22,0.22132219154214053,0.2518051805630618
1,0,0,0,0,1,0,0,0,1,3,0,100,26,6.6,1.0,1.05,186.44,0.26,0.2594174296373786,0.25179886970940313
1,1,1,0,0,0,1,0,1,1,5,0,100,26,6.69,1.07,1.24,164.81,0.26,0.2594174296373786,0.2517960086217226
1,1,0,1,1,0,1,1,1,1,5,50,100,26,7.43,1.05,1.39,148.12,0.26,0.2594174296373786,0.25179287268146366
1,0,0,1,1,1,0,1,1,1,3,50,100,30,7.14,0.86,1.23,170.25,0.3,0.2975126677326167,0.25179143303831303
0,1,1,0,1,1,1,0,1,1,3,0,100,25,6.98,1.28,1.36,141.45,0.25,0.2498936201135691,0.25178674093722975
1,1,1,1,0,0,1,1,0,0,5,100,100,20,6.25,0.76,1.0,154.07,0.2,0.2022745724945215,0.2517795083789466
1,1,0,0,0,1,1,0,0,1,5,50,100,25,7.48,1.16,1.32,124.55,0.25,0.2498936201135691,0.251768946577336
1,1,0,1,0,0,0,1,1,0,5,100,100,28,7.02,1.12,1.05,132.84,0.28,0.27846504868499766,0.251768265152182
0,1,1,1,0,1,1,1,1,0,5,50,100,27,7.33,1.78,1.03,144.94,0.27,0.2689412391611882,0.2517600746796152
1,0,0,1,0,1,1,1,1,1,3,100,100,30,7.42,1.95,1.55,145.82,0.3,0.2975126677326167,0.25175146222269285
1,0,1,0,1,1,0,1,1,1,5,100,100,24,7.46,1.45,1.27,135.0,0.24,0.2403698105897596,0.2517471853095324
1,1,0,1,0,1,0,0,1,1,3,100,100,24,7.32,1.23,1.45,109.89,0.24,0.2403698105897596,0.25174112232894574
1,0,0,1,0,0,0,0,0,1,5,100,100,23,6.49,0.97,1.35,152.23,0.23,0.23084600106595005,0.251739618573284
0,1,1,0,0,1,0,0,0,1,3,50,100,24,6.94,1.21,1.48,134.1,0.24,0.2403698105897596,0.2517388852508607
1,0,0,0,0,0,1,0,1,0,3,50,100,22,5.88,1.05,1.02,134.91,0.22,0.22132219154214053,0.25173711749929284
1,0,0,1,1,1,0,0,1,1,5,50,100,23,6.39,1.16,1.18,155.93,0.23,0.23084600106595005,0.2517326852473567
0,1,0,1,1,0,1,1,0,1,3,0,100,31,7.55,1.52,1.51,163.76,0.31,0.30703647725642624,0.25172110947632126
1,1,1,1,1,0,0,1,1,0,3,0,100,25,6.28,0.97,0.95,135.55,0.25,0.2498936201135691,0.251717654311863
1,0,1,0,0,0,0,1,1,0,3,100,100,33,7.69,1.1,1.55,136.36,0.33,0.3260840963040453,0.25171724815523
1,1,1,1,0,0,1,1,0,0,5,0,100,25,6.75,0.6,1.0,153.26,0.25,0.2498936201135691,0.251714407477052
0,1,1,0,0,1,0,0,1,0,3,100,100,28,7.9,1.4,1.63,137.25,0.28,0.27846504868499766,0.25170229563883556
1,1,1,0,0,1,1,0,1,1,5,50,100,26,6.33,1.12,0.87,134.07,0.26,0.2594174296373786,0.25170134041686937
0,1,0,1,0,1,1,1,0,1,5,50,100,23,6.98,0.92,1.48,149.57,0.23,0.23084600106595005,0.25170019093105506
0,1,1,0,0,1,0,1,0,1,5,0,100,32,8.44,1.33,1.85,142.47,0.32,0.3165602867802358,0.25169752535438417
1,0,1,0,0,0,1,1,1,1,5,100,100,24,6.06,0.52,1.31,142.14,0.24,0.2403698105897596,0.25168564075618494
1,1,1,0,0,0,1,1,0,1,5,100,100,30,7.75,1.02,1.68,125.85,0.3,0.2975126677326167,0.2516803044587955
1,1,1,0,0,0,1,1,1,1,3,0,100,23,6.73,0.94,1.4,119.77,0.23,0.23084600106595005,0.2516799350657058
1,1,0,0,1,1,1,0,1,1,3,0,100,20,5.71,0.75,0.95,123.24,0.2,0.2022745724945215,0.2516727847813383
1,1,0,0,1,1,0,0,1,1,3,100,100,21,6.67,0.92,1.28,146.65,0.21,0.211798382018331,0.2516709476924073
1,1,0,0,0,0,0,1,0,0,3,0,100,26,7.64,2.28,1.13,131.0,0.26,0.2594174296373786,0.2516691996503756
1,0,1,0,0,0,1,1,0,1,5,50,100,24,6.68,1.04,0.97,157.21,0.24,0.2403698105897596,0.2516580237408784
1,1,1,0,0,1,1,0,1,0,3,0,100,28,6.85,0.93,1.1,132.67,0.28,0.27846504868499766,0.2516367401056549
0,1,1,1,0,1,0,0,0,1,3,0,100,26,7.04,1.32,1.38,137.75,0.26,0.2594174296373786,0.25163059472187954
1,1,0,1,0,0,1,1,1,1,3,0,100,29,7.32,0.81,1.45,150.77,0.29,0.2879888582088072,0.25162992427257086
1,0,0,0,0,1,1,0,0,0,5,50,100,20,6.33,0.92,1.33,137.86,0.2,0.2022745724945215,0.25162728095672343
1,1,1,0,0,0,1,1,1,1,5,100,100,23,6.41,0.7,0.78,164.76,0.23,0.23084600106595005,0.25162680939820276
1,1,1,1,0,1,1,1,1,0,5,0,100,35,8.29,1.78,1.44,136.76,0.35,0.3451317153516643,0.2516219070141779
1,1,0,0,1,0,1,1,1,1,5,100,100,28,7.39,0.9,1.58,137.46,0.28,0.27846504868499766,0.2516103501260648
1,0,0,1,1,1,0,1,0,0,3,0,100,26,7.22,1.07,1.05,144.76,0.26,0.2594174296373786,0.25161018549497327
0,1,0,0,1,0,1,1,0,0,5,100,100,20,5.74,0.83,0.85,164.31,0.2,0.2022745724945215,0.2516087311396948
1,0,1,1,1,0,1,1,1,0,3,50,100,29,7.61,1.3,1.24,140.48,0.29,0.2879888582088072,0.25160343081618575
0,1,0,0,0,0,1,1,0,0,5,100,100,29,6.47,1.13,1.04,164.99,0.29,0.2879888582088072,0.2516009853096515
1,1,1,1,0,1,1,1,0,0,5,50,100,31,8.02,1.84,1.71,134.58,0.31,0.30703647725642624,0.25159614099762034
1,1,0,0,1,0,0,1,1,1,5,50,100,22,6.26,1.23,1.33,131.62,0.22,0.22132219154214053,0.2515919560275297
1,0,0,1,1,1,0,1,0,0,3,50,100,24,7.08,1.67,1.4,140.21,0.24,0.2403698105897596,0.2515904576545632
0,1,1,0,1,1,1,0,0,0,3,100,100,28,7.54,1.17,1.83,138.42,0.28,0.27846504868499766,0.25158897894715815
1,0,0,1,0,0,1,0,0,1,3,100,100,24,6.9,1.24,1.14,148.34,0.24,0.2403698105897596,0.2515880767738532
0,1,0,0,1,0,1,0,0,1,5,50,100,27,7.9,1.74,1.48,139.76,0.27,0.2689412391611882,0.2515877508098328
1,1,1,0,0,0,1,0,1,0,5,0,100,23,6.38,0.79,1.11,132.3,0.23,0.23084600106595005,0.25157812149898306
1,1,1,0,1,1,0,1,1,1,5,100,100,24,7.58,1.1,1.34,155.58,0.24,0.2403698105897596,0.2515765303812205
1,1,1,1,1,0,0,1,1,1,3,50,100,29,7.2,0.92,1.35,169.77,0.29,0.2879888582088072,0.2515752867510271
1,1,1,0,1,1,0,1,1,1,3,0,100,28,7.68,0.91,1.32,133.94,0.28,0.27846504868499766,0.2515724534458936
1,0,0,0,1,1,1,1,0,1,5,0,100,25,6.29,0.94,1.05,146.45,0.25,0.2498936201135691,0.25156997346603577
1,0,1,1,1,0,0,0,1,1,3,100,100,30,7.56,1.53,1.48,129.48,0.3,0.2975126677326167,0.251561796114327
1,1,1,0,0,0,1,0,1,1,5,50,100,29,7.48,1.29,1.39,118.14,0.29,0.2879888582088072,0.251560064389231
0,1,1,1,0,1,1,1,0,0,3,100,100,22,6.63,1.13,1.39,170.07,0.22,0.22132219154214053,0.25155516745101514
0,1,0,0,1,1,1,0,0,1,3,50,100,28,6.86,1.37,1.4,152.41,0.28,0.27846504868499766,0.2515517376645549
1,1,1,1,1,1,1,0,0,1,3,50,100,28,7.81,1.38,1.63,121.87,0.28,0.27846504868499766,0.25155163443544654
0,1,1,0,0,1,1,1,1,0,3,50,100,17,5.56,0.93,0.87,132.94,0.17,0.1737031439230929,0.25155102516888145
0,1,0,0,0,1,0,1,1,0,3,100,100,22,6.19,1.47,0.91,134.71,0.22,0.22132219154214053,0.25154975635946997
1,1,0,1,0,0,0,1,0,1,3,0,100,27,7.92,1.63,1.4,157.45,0.27,0.2689412391611882,0.2515356069336329
1,1,0,1,0,0,0,1,1,1,5,50,100,22,6.69,0.87,1.25,135.64,0.22,0.22132219154214053,0.25153275002625103
1,1,1,1,0,0,0,1,1,0,5,100,100,20,5.89,0.99,0.98,157.5,0.2,0.2022745724945215,0.2515301561107759
1,0,1,1,0,0,0,0,0,0,3,100,100,30,7.56,0.9,1.42,124.05,0.3,0.2975126677326167,0.2515296573692861
0,1,1,0,0,1,1,1,0,1,5,0,100,20,6.5,1.08,1.23,132.35,0.2,0.2022745724945215,0.2515248755585546
1,0,1,1,1,0,1,1,0,0,3,0,100,24,7.41,1.64,1.67,130.78,0.24,0.2403698105897596,0.2515141240613389
1,0,0,1,0,1,0,0,1,0,3,100,100,22,5.5,0.8,0.91,138.18,0.22,0.22132219154214053,0.2515114781123658
0,1,1,1,1,1,0,0,0,1,3,0,100,28,6.79,0.72,1.17,159.68,0.28,0.27846504868499766,0.25150677128674176
1,1,0,1,1,1,1,1,1,0,3,50,100,25,5.62,0.51,0.71,160.22,0.25,0.2498936201135691,0.25150398113705463
1,1,0,0,0,1,0,1,1,1,3,100,100,25,7.2,0.94,1.48,131.06,0.25,0.2498936201135691,0.2514987216384777
1,0,1,0,0,0,0,0,0,1,5,0,100,28,7.57,1.77,1.55,121.13,0.28,0.27846504868499766,0.2514955543020301
1,0,0,0,0,1,0,0,1,1,3,0,100,21,6.41,0.58,1.1,133.73,0.21,0.211798382018331,0.2514929681413242
0,1,0,0,1,0,1,0,0,1,3,100,100,20,6.05,1.53,1.03,128.14,0.2,0.2022745724945215,0.2514925378949936
0,1,0,1,1,1,0,1,0,1,3,50,100,20,6.39,1.34,1.18,115.77,0.2,0.2022745724945215,0.2514919965984593
0,1,1,0,0,1,1,0,0,1,3,50,100,29,8.44,2.16,1.76,143.25,0.29,0.2879888582088072,0.25148830564553143
0,1,1,1,1,0,0,0,1,1,5,0,100,28,7.94,2.13,1.89,124.96,0.28,0.27846504868499766,0.2514865523073285
0,1,0,1,0,1,1,1,0,0,5,100,100,28,8.63,0.94,1.51,155.96,0.28,0.27846504868499766,0.25147912406014733
1,0,1,0,0,0,1,1,0,0,3,0,100,25,6.17,1.08,1.12,141.88,0.25,0.2498936201135691,0.25147244500000754
0,1,1,1,0,0,0,1,1,0,5,50,100,22,6.63,1.3,1.16,128.66,0.22,0.22132219154214053,0.25146993813672985
1,1,0,1,1,0,1,0,1,0,5,0,100,26,6.98,1.63,1.44,133.57,0.26,0.2594174296373786,0.2514694338471451
1,0,1,1,1,0,0,0,1,1,5,50,100,23,5.8,1.31,1.25,115.55,0.23,0.23084600106595005,0.2514526379225153
1,1,0,0,1,1,1,0,0,0,3,0,100,20,6.45,1.1,1.09,131.84,0.2,0.2022745724945215,0.2514398864694484
0,1,1,0,0,0,0,1,1,1,5,0,100,28,7.16,1.65,1.33,116.75,0.28,0.27846504868499766,0.25143083358223267
1,1,0,0,0,0,1,0,1,0,5,0,100,16,4.66,0.59,0.83,123.23,0.16,0.1641793343992834,0.2514271862203471
1,0,0,1,1,0,1,1,1,1,5,50,100,23,6.07,1.1,1.13,126.16,0.23,0.23084600106595005,0.2514218375454379
1,0,0,0,0,0,1,0,0,0,3,50,100,27,7.32,1.57,1.54,133.67,0.27,0.2689412391611882,0.2514190615814581
1,0,1,1,1,1,1,1,0,1,5,50,100,18,6.47,1.02,1.3,149.04,0.18,0.18322695344690243,0.25141458252503684
1,0,0,1,0,0,1,1,0,0,3,50,100,30,7.91,1.35,1.53,126.56,0.3,0.2975126677326167,0.2514039108186724
0,1,1,0,0,1,0,1,1,0,5,0,100,23,5.45,0.7,0.79,135.87,0.23,0.23084600106595005,0.2513973919473251
1,0,1,1,1,1,1,1,1,0,5,0,100,26,7.09,1.06,1.15,126.01,0.26,0.2594174296373786,0.2513918760998306
1,1,0,0,1,1,1,0,0,1,3,50,100,27,7.48,0.96,1.46,133.37,0.27,0.2689412391611882,0.25137703603015493
0,1,0,0,1,0,0,0,1,1,5,50,100,22,6.6,1.34,1.43,139.86,0.22,0.22132219154214053,0.25137466862080315
1,1,1,0,1,1,0,0,0,1,3,50,100,24,6.57,1.32,0.69,162.15,0.24,0.2403698105897596,0.2513684301201794
1,0,1,1,1,0,1,0,1,1,3,100,100,24,6.78,1.37,1.24,141.68,0.24,0.2403698105897596,0.2513629308529439
0,1,1,0,0,1,1,0,0,1,3,0,100,24,6.8,0.63,1.22,165.34,0.24,0.2403698105897596,0.25136018657116016
0,1,0,1,1,0,0,1,1,0,3,50,100,29,7.0,0.81,1.43,153.02,0.29,0.2879888582088072,0.25135787783736707
1,1,1,0,1,1,0,1,1,0,3,50,100,28,8.23,1.66,1.5,127.77,0.28,0.27846504868499766,0.251353611873314
1,1,1,1,1,0,1,1,0,1,3,0,100,20,5.81,0.44,1.05,129.5,0.2,0.2022745724945215,0.25134051558490883
1,1,0,0,0,0,0,0,0,0,3,50,100,27,6.7,0.59,1.34,130.56,0.27,0.2689412391611882,0.2513367761474031
1,0,1,1,1,0,1,1,0,1,5,50,100,22,6.13,1.09,0.72,144.16,0.22,0.22132219154214053,0.25133472582870636
0,1,0,1,1,0,1,1,0,1,5,50,100,26,6.87,0.87,1.13,179.39,0.26,0.2594174296373786,0.25133016614463055
0,1,1,0,1,0,0,0,0,1,5,100,100,27,6.82,1.19,1.22,173.48,0.27,0.2689412391611882,0.25132991643568037
1,1,1,0,1,1,1,0,0,1,3,50,100,21,6.47,1.35,1.17,150.34,0.21,0.211798382018331,0.2513268138177133
1,1,1,1,1,0,0,0,0,1,5,100,100,26,7.01,1.26,1.25,135.97,0.26,0.2594174296373786,0.2513251998276189
1,0,0,1,0,1,0,0,0,0,5,50,100,21,5.44,0.75,0.9,136.93,0.21,0.211798382018331,0.25132042193587256
0,1,0,1,1,1,0,0,0,1,5,50,100,27,7.04,1.11,1.27,152.42,0.27,0.2689412391611882,0.25131905763327905
1,0,1,0,0,0,0,0,1,1,3,0,100,28,7.59,1.02,1.23,152.38,0.28,0.27846504868499766,0.25130441184308894
1,0,0,0,0,1,1,1,0,1,3,100,100,23,6.96,1.26,1.31,141.81,0.23,0.23084600106595005,0.25130387653838254
0,1,0,1,0,0,1,1,0,1,3,50,100,26,7.06,1.37,1.13,130.64,0.26,0.2594174296373786,0.2513009587315199
0,1,1,0,1,0,0,0,0,0,3,50,100,26,8.23,1.11,1.78,138.65,0.26,0.2594174296373786,0.25129848987296277
1,1,1,0,0,0,1,0,0,1,5,50,100,25,7.06,1.28,1.33,127.32,0.25,0.2498936201135691,0.25129417372533447
0,1,1,0,0,1,0,1,0,0,3,50,100,30,7.46,1.37,1.26,130.69,0.3,0.2975126677326167,0.2512870591271913
0,1,1,0,0,0,0,1,0,1,5,100,100,17,5.7,1.05,0.98,149.0,0.17,0.1737031439230929,0.2512841049902239
1,1,1,1,1,0,1,1,1,1,3,50,100,23,6.05,1.09,0.95,154.8,0.23,0.23084600106595005,0.25128342528833747
1,0,0,1,0,0,0,1,0,1,5,0,100,22,6.2,0.97,0.95,133.05,0.22,0.22132219154214053,0.25128322003422193
1,0,0,1,0,1,0,1,0,0,3,0,100,30,8.12,1.78,1.39,162.98,0.3,0.2975126677326167,0.2512759276136752
1,0,0,0,1,1,1,0,1,1,5,50,100,27,7.14,0.83,1.36,147.79,0.27,0.2689412391611882,0.2512692671696141
1,1,1,1,0,1,0,0,0,0,3,50,100,28,7.76,0.86,1.56,148.21,0.28,0.27846504868499766,0.2512682221919251
1,0,0,1,1,0,1,1,0,0,5,100,100,25,6.06,0.94,1.03,146.1,0.25,0.2498936201135691,0.25126452579242026
0,1,0,0,1,0,1,1,1,1,3,50,100,28,7.32,1.26,1.5,157.69,0.28,0.27846504868499766,0.25126445664400937
0,1,1,1,1,1,1,0,1,1,5,100,100,22,6.11,0.82,1.07,134.8,0.22,0.22132219154214053,0.2512541518829685
0,1,1,0,1,0,0,0,1,1,3,0,100,26,7.71,1.56,1.51,128.86,0.26,0.2594174296373786,0.25125062399342446
0,1,1,1,0,0,0,1,0,1,3,100,100,28,7.73,1.37,1.21,141.47,0.28,0.27846504868499766,0.2512365419143223
0,1,1,0,0,0,1,0,1,1,3,100,100,28,6.39,0.92,0.99,141.63,0.28,0.27846504868499766,0.2512252530322152
1,1,0,0,1,0,0,1,0,1,5,100,100,29,7.86,1.02,1.32,127.31,0.29,0.2879888582088072,0.25122249804141605
1,1,0,1,1,0,1,0,0,0,5,0,100,25,7.12,1.63,1.48,123.21,0.25,0.2498936201135691,0.2512144347096944
1,0,1,1,1,0,1,1,1,0,5,100,100,27,7.17,1.43,1.34,141.22,0.27,0.2689412391611882,0.25121295270372773
1,0,1,0,1,1,1,1,1,1,5,100,100,26,6.17,1.21,1.18,133.78,0.26,0.2594174296373786,0.2512128714789498
1,0,1,0,0,1,0,1,1,1,5,100,100,29,7.73,1.81,1.22,111.89,0.29,0.2879888582088072,0.25120731833858795
1,0,0,1,0,0,1,0,0,0,3,100,100,20,6.84,1.07,0.88,165.6,0.2,0.2022745724945215,0.2512026267921578
1,1,0,1,1,0,0,1,0,1,5,50,100,24,6.93,1.21,1.05,149.71,0.24,0.2403698105897596,0.25120238896257385
1,1,0,1,0,0,1,0,1,1,3,0,100,27,7.28,1.53,1.33,133.9,0.27,0.2689412391611882,0.2512019018876778
1,1,0,0,1,0,0,0,1,0,3,50,100,32,8.4,1.6,1.81,142.53,0.32,0.3165602867802358,0.25119192670000773
1,0,0,1,0,1,0,1,0,1,3,50,100,24,6.48,1.02,1.27,131.99,0.24,0.2403698105897596,0.2511909921657162
1,0,0,0,0,0,0,0,0,0,3,100,100,28,8.48,1.45,1.59,133.63,0.28,0.27846504868499766,0.2511791201948644
1,1,1,1,0,1,0,1,1,1,5,0,100,25,6.35,1.42,0.82,126.8,0.25,0.2498936201135691,0.25117591489631363
0,1,0,0,1,0,1,0,1,0,5,0,100,28,7.68,1.03,1.42,160.98,0.28,0.27846504868499766,0.2511686548672696
1,0,0,1,1,1,1,0,1,1,3,50,100,25,7.19,1.13,1.56,134.59,0.25,0.2498936201135691,0.25116816445524115
1,1,0,1,1,0,1,1,1,1,3,0,100,24,6.0,0.66,0.89,153.56,0.24,0.2403698105897596,0.2511638025948202
1,1,0,0,1,0,1,0,0,0,3,0,100,23,6.46,1.29,1.29,148.38,0.23,0.23084600106595005,0.2511612075075767
1,1,1,0,0,1,1,0,1,1,3,0,100,22,6.05,0.97,1.07,144.11,0.22,0.22132219154214053,0.25115407285605795
1,0,0,1,1,1,0,1,0,1,5,50,100,20,5.59,0.44,0.53,166.62,0.2,0.2022745724945215,0.25115000011229055
0,1,0,0,1,1,1,1,0,1,3,50,100,29,7.57,1.57,1.61,144.56,0.29,0.2879888582088072,0.25114483600945525
0,1,1,0,1,1,0,1,0,0,5,0,100,30,6.81,1.0,0.96,145.89,0.3,0.2975126677326167,0.25112821503553917
1,1,0,0,1,0,1,1,0,1,3,0,100,25,7.36,1.16,1.48,137.02,0.25,0.2498936201135691,0.25112804501928715
1,1,0,1,0,1,0,0,1,0,5,100,100,26,6.66,0.77,1.21,122.5,0.26,0.2594174296373786,0.25110575756960446
1,0,0,0,1,1,1,0,1,1,3,0,100,24,6.39,1.15,1.03,155.07,0.24,0.2403698105897596,0.25109941830241356
0,1,1,1,0,1,0,1,1,0,5,50,100,27,6.84,1.56,1.25,156.98,0.27,0.2689412391611882,0.25109195550996133
0,1,0,0,1,0,0,1,0,0,3,50,100,28,6.94,1.02,1.33,163.02,0.28,0.27846504868499766,0.2510914256609718
1,0,1,1,0,1,0,1,0,1,3,0,100,26,6.15,0.97,0.92,157.34,0.26,0.2594174296373786,0.2510840178517134
0,1,0,0,1,1,1,1,0,1,3,0,100,20,5.45,0.71,0.91,143.51,0.2,0.2022745724945215,0.2510739750307921
1,0,0,1,0,1,0,0,1,0,3,50,100,26,6.78,1.71,1.37,116.03,0.26,0.2594174296373786,0.25105875855735194
1,0,1,0,1,1,0,1,0,1,3,100,100,24,6.28,1.02,1.09,135.62,0.24,0.2403698105897596,0.2510516188638044
1,0,0,1,0,0,0,0,1,1,5,0,100,22,6.4,1.12,1.29,122.0,0.22,0.22132219154214053,0.2510511171611711
1,0,0,1,1,1,0,1,0,0,3,100,100,21,5.47,1.11,0.91,142.49,0.21,0.211798382018331,0.2510461576399078
1,0,1,1,1,1,0,0,0,1,3,0,100,24,6.92,1.15,1.3,131.9,0.24,0.2403698105897596,0.251041404378644
1,1,0,0,0,1,0,0,1,1,3,100,100,26,5.93,0.92,0.82,130.73,0.26,0.2594174296373786,0.251040916913354
0,1,0,1,0,0,0,0,1,0,3,100,100,31,7.38,0.88,1.24,157.05,0.31,0.30703647725642624,0.2510381732317017
0,1,1,1,0,0,0,1,1,0,3,100,100,26,7.72,1.26,1.59,119.67,0.26,0.2594174296373786,0.2510262469675599
1,1,0,0,1,0,0,1,0,0,3,100,100,30,7.76,1.45,1.49,122.16,0.3,0.2975126677326167,0.25101077133313104
1,0,1,1,1,1,1,0,0,1,5,0,100,22,6.41,1.05,1.06,146.92,0.22,0.22132219154214053,0.25100887577142195
1,1,1,1,1,0,1,1,0,0,3,100,100,25,6.49,1.18,1.12,141.18,0.25,0.2498936201135691,0.2510022324937406
1,0,0,1,1,1,1,0,0,1,3,100,100,27,7.56,1.25,1.42,131.79,0.27,0.2689412391611882,0.25100130876720894
1,0,1,1,1,1,1,0,0,0,3,0,100,19,5.47,0.5,1.04,153.62,0.19,0.19275076297071195,0.25099718861261316
0,1,1,1,0,0,0,1,1,1,5,100,100,26,7.5,1.58,1.63,136.06,0.26,0.2594174296373786,0.25097605435196835
1,1,1,0,1,1,0,1,0,0,5,50,100,21,6.08,1.4,0.83,123.76,0.21,0.211798382018331,0.2509671067478095
1,0,1,1,1,1,1,0,0,1,5,50,100,24,6.67,0.68,1.01,158.59,0.24,0.2403698105897596,0.25094518152877854
1,1,0,0,1,1,1,1,0,1,3,0,100,21,5.67,1.05,0.76,153.62,0.21,0.211798382018331,0.250944878431262
1,1,0,1,1,0,1,0,1,1,5,50,100,28,7.28,1.21,1.36,148.09,0.28,0.27846504868499766,0.2509377154750974
1,0,0,0,0,0,0,1,1,1,5,100,100,21,6.49,1.02,0.91,153.5,0.21,0.211798382018331,0.25093107501184525
1,0,0,1,0,0,1,0,1,1,3,50,100,28,7.7,1.49,1.41,133.92,0.28,0.27846504868499766,0.2509282278914119
1,1,1,1,1,0,0,1,0,0,5,100,100,25,6.19,1.4,1.12,135.86,0.25,0.2498936201135691,0.2509269321721571
1,0,1,0,1,0,1,0,0,1,3,100,100,29,7.82,1.73,1.63,123.53,0.29,0.2879888582088072,0.2509256150362372
0,1,1,0,1,0,1,1,1,1,3,50,100,32,8.61,1.39,1.52,139.14,0.32,0.3165602867802358,0.25092138160685207
1,1,0,1,0,0,0,1,1,0,5,50,100,25,5.94,0.82,1.13,117.77,0.25,0.2498936201135691,0.2509168045127781
0,1,0,1,1,0,1,1,0,0,3,0,100,28,7.68,1.26,1.36,136.52,0.28,0.27846504868499766,0.2509085461712602
1,1,0,0,1,1,1,1,1,0,3,0,100,25,7.36,1.44,1.45,128.28,0.25,0.2498936201135691,0.2508938592908465
1,0,0,1,0,1,0,0,0,0,3,50,100,26,7.65,1.75,1.69,134.23,0.26,0.2594174296373786,0.2508922628023513
