buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,wins,avg_props,avg_houses,avg_hotels,avg_turns,raw_win_rate,smoothed_win_rate
1,1,0,1,1,1,0,0,1,0,5,50,100,16,5.32,0.68,0.74,160.6,0.16,0.1641793343992834
1,1,0,1,1,1,0,0,1,0,5,100,100,17,6.64,0.72,1.22,145.6,0.17,0.1737031439230929
1,1,0,1,1,1,0,0,1,1,3,0,100,23,5.67,0.53,1.07,140.41,0.23,0.23084600106595005
1,1,0,1,1,1,0,0,1,1,3,50,100,23,6.59,1.59,1.23,137.15,0.23,0.23084600106595005
1,1,0,1,1,1,0,0,1,1,3,100,100,24,5.8,0.89,1.08,156.46,0.24,0.2403698105897596
1,1,0,1,1,1,0,0,1,1,5,0,100,23,4.92,0.46,0.62,170.59,0.23,0.23084600106595005
1,1,0,1,1,1,0,0,1,1,5,50,100,25,7.16,1.79,1.32,163.26,0.25,0.2498936201135691
1,1,0,1,1,1,0,0,1,1,5,100,100,23,6.63,1.42,1.21,119.4,0.23,0.23084600106595005
1,1,0,1,1,1,0,1,0,0,3,0,100,24,7.32,1.47,1.58,134.88,0.24,0.2403698105897596
1,1,0,1,1,1,0,1,0,0,3,50,100,35,8.22,1.31,1.69,128.92,0.35,0.3451317153516643
1,1,0,1,1,1,0,1,0,0,3,100,100,31,8.26,1.58,1.65,146.6,0.31,0.30703647725642624
1,1,0,1,1,1,0,1,0,0,5,0,100,29,7.5,1.8,1.32,117.51,0.29,0.2879888582088072
1,1,0,1,1,1,0,1,0,0,5,50,100,21,6.35,1.14,0.89,151.44,0.21,0.211798382018331
1,1,0,1,1,1,0,1,0,0,5,100,100,29,7.53,1.51,1.45,135.71,0.29,0.2879888582088072
1,1,0,1,1,1,0,1,0,1,3,0,100,31,8.29,1.53,1.6,134.31,0.31,0.30703647725642624
1,1,0,1,1,1,0,1,0,1,3,50,100,25,6.55,1.54,1.41,119.24,0.25,0.2498936201135691
1,1,0,1,1,1,0,1,0,1,3,100,100,15,5.22,0.6,0.73,138.77,0.15,0.15465552487547388
1,1,0,1,1,1,0,1,0,1,5,0,100,21,7.19,1.25,1.16,162.26,0.21,0.211798382018331
1,1,0,1,1,1,0,1,0,1,5,50,100,21,6.93,1.08,1.16,139.81,0.21,0.211798382018331
1,1,0,1,1,1,0,1,0,1,5,100,100,20,5.93,1.29,0.83,151.79,0.2,0.2022745724945215
1,1,0,1,1,1,0,1,1,0,3,0,100,30,6.7,0.55,1.13,162.85,0.3,0.2975126677326167
1,1,0,1,1,1,0,1,1,0,3,50,100,26,6.51,1.72,1.41,103.02,0.26,0.2594174296373786
1,1,0,1,1,1,0,1,1,0,3,100,100,30,8.36,1.41,1.94,159.86,0.3,0.2975126677326167
1,1,0,1,1,1,0,1,1,0,5,0,100,21,6.48,0.99,1.04,130.21,0.21,0.211798382018331
1,1,0,1,1,1,0,1,1,0,5,50,100,29,7.27,0.83,1.44,138.88,0.29,0.2879888582088072
1,1,0,1,1,1,0,1,1,0,5,100,100,22,6.64,0.95,1.01,132.77,0.22,0.22132219154214053
1,1,0,1,1,1,0,1,1,1,3,0,100,19,6.22,1.04,0.91,150.49,0.19,0.19275076297071195
1,1,0,1,1,1,0,1,1,1,3,50,100,23,7.74,1.42,1.67,142.05,0.23,0.23084600106595005
1,1,0,1,1,1,0,1,1,1,3,100,100,27,7.29,1.64,1.37,159.93,0.27,0.2689412391611882
1,1,0,1,1,1,0,1,1,1,5,0,100,14,4.83,0.52,0.79,120.05,0.14,0.14513171535166436
1,1,0,1,1,1,0,1,1,1,5,50,100,29,8.55,1.83,1.64,124.05,0.29,0.2879888582088072
1,1,0,1,1,1,0,1,1,1,5,100,100,26,6.57,0.96,1.15,155.21,0.26,0.2594174296373786
1,1,0,1,1,1,1,0,0,0,3,0,100,26,6.69,1.21,1.19,132.11,0.26,0.2594174296373786
1,1,0,1,1,1,1,0,0,0,3,50,100,28,6.34,0.58,1.18,155.57,0.28,0.27846504868499766
1,1,0,1,1,1,1,0,0,0,3,100,100,27,6.84,0.58,1.17,145.48,0.27,0.2689412391611882
1,1,0,1,1,1,1,0,0,0,5,0,100,32,8.16,2.11,1.91,129.03,0.32,0.3165602867802358
1,1,0,1,1,1,1,0,0,0,5,50,100,24,8.08,1.63,1.52,164.88,0.24,0.2403698105897596
1,1,0,1,1,1,1,0,0,0,5,100,100,18,6.28,1.01,1.37,146.34,0.18,0.18322695344690243
1,1,0,1,1,1,1,0,0,1,3,0,100,25,6.55,1.67,1.35,121.31,0.25,0.2498936201135691
1,1,0,1,1,1,1,0,0,1,3,50,100,30,7.69,2.11,1.43,172.4,0.3,0.2975126677326167
1,1,0,1,1,1,1,0,0,1,3,100,100,21,6.85,1.41,1.17,129.33,0.21,0.211798382018331
1,1,0,1,1,1,1,0,0,1,5,0,100,20,6.0,0.98,0.93,165.8,0.2,0.2022745724945215
1,1,0,1,1,1,1,0,0,1,5,50,100,30,7.32,1.48,1.31,142.69,0.3,0.2975126677326167
1,1,0,1,1,1,1,0,0,1,5,100,100,26,6.87,1.57,1.39,147.37,0.26,0.2594174296373786
1,1,0,1,1,1,1,0,1,0,3,0,100,22,7.02,1.01,1.2,131.35,0.22,0.22132219154214053
1,1,0,1,1,1,1,0,1,0,3,50,100,23,5.26,0.64,1.1,119.1,0.23,0.23084600106595005
1,1,0,1,1,1,1,0,1,0,3,100,100,30,7.71,1.9,1.38,133.14,0.3,0.2975126677326167
1,1,0,1,1,1,1,0,1,0,5,0,100,22,6.32,0.91,1.17,146.43,0.22,0.22132219154214053
1,1,0,1,1,1,1,0,1,0,5,50,100,25,6.62,0.68,1.08,152.12,0.25,0.2498936201135691
1,1,0,1,1,1,1,0,1,0,5,100,100,23,6.61,1.49,1.41,130.01,0.23,0.23084600106595005
1,1,0,1,1,1,1,0,1,1,3,0,100,25,7.31,1.2,1.43,136.09,0.25,0.2498936201135691
1,1,0,1,1,1,1,0,1,1,3,50,100,27,6.68,1.07,1.19,153.38,0.27,0.2689412391611882
1,1,0,1,1,1,1,0,1,1,3,100,100,28,7.61,1.94,1.53,134.27,0.28,0.27846504868499766
1,1,0,1,1,1,1,0,1,1,5,0,100,19,5.43,0.67,1.04,122.96,0.19,0.19275076297071195
1,1,0,1,1,1,1,0,1,1,5,50,100,23,6.24,1.05,1.03,161.78,0.23,0.23084600106595005
1,1,0,1,1,1,1,0,1,1,5,100,100,25,7.18,1.05,1.06,123.94,0.25,0.2498936201135691
1,1,0,1,1,1,1,1,0,0,3,0,100,29,7.31,1.32,1.41,138.28,0.29,0.2879888582088072
1,1,0,1,1,1,1,1,0,0,3,50,100,22,6.03,1.31,1.06,148.61,0.22,0.22132219154214053
1,1,0,1,1,1,1,1,0,0,3,100,100,23,7.28,0.65,1.26,148.14,0.23,0.23084600106595005
1,1,0,1,1,1,1,1,0,0,5,0,100,34,7.88,1.28,1.3,128.76,0.34,0.3356079058278548
1,1,0,1,1,1,1,1,0,0,5,50,100,25,7.04,1.33,1.23,139.98,0.25,0.2498936201135691
1,1,0,1,1,1,1,1,0,0,5,100,100,26,6.63,1.47,1.47,113.03,0.26,0.2594174296373786
1,1,0,1,1,1,1,1,0,1,3,0,100,26,6.54,1.8,1.24,119.3,0.26,0.2594174296373786
1,1,0,1,1,1,1,1,0,1,3,50,100,23,6.24,1.62,1.07,170.53,0.23,0.23084600106595005
1,1,0,1,1,1,1,1,0,1,3,100,100,28,6.91,1.51,1.22,149.99,0.28,0.27846504868499766
1,1,0,1,1,1,1,1,0,1,5,0,100,24,6.34,1.12,0.92,118.98,0.24,0.2403698105897596
1,1,0,1,1,1,1,1,0,1,5,50,100,26,7.01,1.65,1.71,139.14,0.26,0.2594174296373786
1,1,0,1,1,1,1,1,0,1,5,100,100,28,7.73,1.01,1.25,171.95,0.28,0.27846504868499766
1,1,0,1,1,1,1,1,1,0,3,0,100,26,7.46,0.72,1.33,142.11,0.26,0.2594174296373786
1,1,0,1,1,1,1,1,1,0,3,50,100,25,5.62,0.51,0.71,160.22,0.25,0.2498936201135691
1,1,0,1,1,1,1,1,1,0,3,100,100,23,6.78,1.45,1.29,172.9,0.23,0.23084600106595005
1,1,0,1,1,1,1,1,1,0,5,0,100,29,9.04,1.53,1.72,148.37,0.29,0.2879888582088072
1,1,0,1,1,1,1,1,1,0,5,50,100,31,8.98,1.84,1.69,130.95,0.31,0.30703647725642624
1,1,0,1,1,1,1,1,1,0,5,100,100,16,4.76,0.3,0.45,155.72,0.16,0.1641793343992834
1,1,0,1,1,1,1,1,1,1,3,0,100,24,6.33,1.12,1.1,118.41,0.24,0.2403698105897596
1,1,0,1,1,1,1,1,1,1,3,50,100,22,6.39,0.94,1.33,189.69,0.22,0.22132219154214053
1,1,0,1,1,1,1,1,1,1,3,100,100,36,9.14,1.48,1.85,145.8,0.36,0.35465552487547386
1,1,0,1,1,1,1,1,1,1,5,0,100,20,5.93,0.84,1.06,143.43,0.2,0.2022745724945215
1,1,0,1,1,1,1,1,1,1,5,50,100,28,7.6,1.62,1.56,121.98,0.28,0.27846504868499766
1,1,0,1,1,1,1,1,1,1,5,100,100,32,8.18,1.28,1.62,119.28,0.32,0.3165602867802358
1,1,1,0,0,0,0,0,0,0,3,0,100,28,7.55,1.23,1.39,164.97,0.28,0.27846504868499766
1,1,1,0,0,0,0,0,0,0,3,50,100,24,7.14,1.09,1.03,173.13,0.24,0.2403698105897596
1,1,1,0,0,0,0,0,0,0,3,100,100,22,5.06,0.57,0.81,150.93,0.22,0.22132219154214053
1,1,1,0,0,0,0,0,0,0,5,0,100,26,6.61,0.66,0.94,144.31,0.26,0.2594174296373786
1,1,1,0,0,0,0,0,0,0,5,50,100,23,7.06,0.73,1.27,130.13,0.23,0.23084600106595005
1,1,1,0,0,0,0,0,0,0,5,100,100,32,9.48,1.25,2.2,154.23,0.32,0.3165602867802358
1,1,1,0,0,0,0,0,0,1,3,0,100,25,7.24,1.02,1.44,125.43,0.25,0.2498936201135691
1,1,1,0,0,0,0,0,0,1,3,50,100,26,7.1,1.49,1.4,142.24,0.26,0.2594174296373786
1,1,1,0,0,0,0,0,0,1,3,100,100,26,7.34,1.22,1.36,163.7,0.26,0.2594174296373786
1,1,1,0,0,0,0,0,0,1,5,0,100,23,6.97,1.25,1.2,168.31,0.23,0.23084600106595005
1,1,1,0,0,0,0,0,0,1,5,50,100,24,6.04,0.64,1.08,145.96,0.24,0.2403698105897596
1,1,1,0,0,0,0,0,0,1,5,100,100,24,6.65,1.79,1.33,111.26,0.24,0.2403698105897596
1,1,1,0,0,0,0,0,1,0,3,0,100,25,7.17,1.43,1.49,135.15,0.25,0.2498936201135691
1,1,1,0,0,0,0,0,1,0,3,50,100,19,6.6,1.34,1.04,156.81,0.19,0.19275076297071195
1,1,1,0,0,0,0,0,1,0,3,100,100,15,4.94,1.08,1.05,133.17,0.15,0.15465552487547388
1,1,1,0,0,0,0,0,1,0,5,0,100,26,7.52,1.29,1.32,135.58,0.26,0.2594174296373786
1,1,1,0,0,0,0,0,1,0,5,50,100,24,7.28,1.25,1.48,132.71,0.24,0.2403698105897596
1,1,1,0,0,0,0,0,1,0,5,100,100,23,6.63,0.92,0.89,149.02,0.23,0.23084600106595005
1,1,1,0,0,0,0,0,1,1,3,0,100,28,7.47,1.52,1.48,101.76,0.28,0.27846504868499766
1,1,1,0,0,0,0,0,1,1,3,50,100,23,6.86,0.84,1.37,140.91,0.23,0.23084600106595005
1,1,1,0,0,0,0,0,1,1,3,100,100,25,6.88,1.46,1.42,152.43,0.25,0.2498936201135691
1,1,1,0,0,0,0,0,1,1,5,0,100,22,6.53,1.14,1.12,128.05,0.22,0.22132219154214053
1,1,1,0,0,0,0,0,1,1,5,50,100,20,5.43,1.17,0.71,161.12,0.2,0.2022745724945215
1,1,1,0,0,0,0,0,1,1,5,100,100,27,7.63,1.07,1.61,126.38,0.27,0.2689412391611882
1,1,1,0,0,0,0,1,0,0,3,0,100,26,7.71,1.08,1.21,171.18,0.26,0.2594174296373786
1,1,1,0,0,0,0,1,0,0,3,50,100,25,6.2,1.29,1.12,122.62,0.25,0.2498936201135691
1,1,1,0,0,0,0,1,0,0,3,100,100,25,6.17,0.72,1.11,137.09,0.25,0.2498936201135691
1,1,1,0,0,0,0,1,0,0,5,0,100,23,5.85,1.39,0.95,119.95,0.23,0.23084600106595005
1,1,1,0,0,0,0,1,0,0,5,50,100,27,7.85,1.21,1.43,146.48,0.27,0.2689412391611882
1,1,1,0,0,0,0,1,0,0,5,100,100,21,6.43,0.31,1.28,145.85,0.21,0.211798382018331
1,1,1,0,0,0,0,1,0,1,3,0,100,19,6.27,0.62,1.02,121.14,0.19,0.19275076297071195
1,1,1,0,0,0,0,1,0,1,3,50,100,29,7.34,0.88,1.3,171.2,0.29,0.2879888582088072
1,1,1,0,0,0,0,1,0,1,3,100,100,26,6.82,1.42,1.52,146.27,0.26,0.2594174296373786
1,1,1,0,0,0,0,1,0,1,5,0,100,24,7.66,2.07,1.5,162.47,0.24,0.2403698105897596
1,1,1,0,0,0,0,1,0,1,5,50,100,29,8.36,1.53,1.61,146.71,0.29,0.2879888582088072
1,1,1,0,0,0,0,1,0,1,5,100,100,24,6.6,1.32,1.28,163.56,0.24,0.2403698105897596
1,1,1,0,0,0,0,1,1,0,3,0,100,26,7.09,1.66,1.34,157.89,0.26,0.2594174296373786
1,1,1,0,0,0,0,1,1,0,3,50,100,25,7.13,1.4,1.38,117.69,0.25,0.2498936201135691
1,1,1,0,0,0,0,1,1,0,3,100,100,28,7.51,1.27,1.22,163.71,0.28,0.27846504868499766
1,1,1,0,0,0,0,1,1,0,5,0,100,24,6.31,0.77,0.95,151.98,0.24,0.2403698105897596
1,1,1,0,0,0,0,1,1,0,5,50,100,31,7.7,1.66,1.74,145.53,0.31,0.30703647725642624
1,1,1,0,0,0,0,1,1,0,5,100,100,24,6.58,1.27,1.28,122.3,0.24,0.2403698105897596
1,1,1,0,0,0,0,1,1,1,3,0,100,21,6.53,0.86,1.22,146.43,0.21,0.211798382018331
1,1,1,0,0,0,0,1,1,1,3,50,100,25,6.13,1.07,1.02,173.79,0.25,0.2498936201135691
1,1,1,0,0,0,0,1,1,1,3,100,100,22,6.2,0.74,1.07,133.78,0.22,0.22132219154214053
1,1,1,0,0,0,0,1,1,1,5,0,100,22,5.82,1.03,0.94,137.99,0.22,0.22132219154214053
1,1,1,0,0,0,0,1,1,1,5,50,100,22,6.71,0.67,0.97,148.37,0.22,0.22132219154214053
1,1,1,0,0,0,0,1,1,1,5,100,100,31,7.89,1.98,1.47,147.79,0.31,0.30703647725642624
1,1,1,0,0,0,1,0,0,0,3,0,100,26,7.63,1.49,1.71,171.12,0.26,0.2594174296373786
1,1,1,0,0,0,1,0,0,0,3,50,100,28,7.1,1.54,1.34,132.11,0.28,0.27846504868499766
1,1,1,0,0,0,1,0,0,0,3,100,100,28,7.47,1.83,1.44,124.81,0.28,0.27846504868499766
1,1,1,0,0,0,1,0,0,0,5,0,100,37,9.21,1.68,1.89,121.53,0.37,0.3641793343992834
1,1,1,0,0,0,1,0,0,0,5,50,100,29,8.05,2.12,1.82,139.38,0.29,0.2879888582088072
1,1,1,0,0,0,1,0,0,0,5,100,100,34,9.03,2.11,1.8,140.8,0.34,0.3356079058278548
1,1,1,0,0,0,1,0,0,1,3,0,100,22,6.26,0.72,1.06,162.32,0.22,0.22132219154214053
1,1,1,0,0,0,1,0,0,1,3,50,100,28,6.62,0.9,1.29,129.08,0.28,0.27846504868499766
1,1,1,0,0,0,1,0,0,1,3,100,100,23,6.24,0.69,0.99,148.39,0.23,0.23084600106595005
1,1,1,0,0,0,1,0,0,1,5,0,100,27,7.19,0.6,1.31,174.48,0.27,0.2689412391611882
1,1,1,0,0,0,1,0,0,1,5,50,100,25,7.06,1.28,1.33,127.32,0.25,0.2498936201135691
1,1,1,0,0,0,1,0,0,1,5,100,100,29,7.62,1.44,1.72,126.98,0.29,0.2879888582088072
1,1,1,0,0,0,1,0,1,0,3,0,100,25,6.94,0.99,1.25,139.22,0.25,0.2498936201135691
1,1,1,0,0,0,1,0,1,0,3,50,100,25,6.55,1.29,1.24,121.38,0.25,0.2498936201135691
1,1,1,0,0,0,1,0,1,0,3,100,100,27,7.2,0.96,1.19,158.78,0.27,0.2689412391611882
1,1,1,0,0,0,1,0,1,0,5,0,100,23,6.38,0.79,1.11,132.3,0.23,0.23084600106595005
1,1,1,0,0,0,1,0,1,0,5,50,100,27,6.6,1.51,1.22,136.51,0.27,0.2689412391611882
1,1,1,0,0,0,1,0,1,0,5,100,100,24,5.85,0.71,1.07,138.97,0.24,0.2403698105897596
1,1,1,0,0,0,1,0,1,1,3,0,100,29,8.43,1.2,1.79,131.6,0.29,0.2879888582088072
1,1,1,0,0,0,1,0,1,1,3,50,100,21,5.44,0.81,0.94,154.16,0.21,0.211798382018331
1,1,1,0,0,0,1,0,1,1,3,100,100,15,5.61,1.17,0.76,155.34,0.15,0.15465552487547388
1,1,1,0,0,0,1,0,1,1,5,0,100,26,6.69,1.07,1.24,164.81,0.26,0.2594174296373786
1,1,1,0,0,0,1,0,1,1,5,50,100,29,7.48,1.29,1.39,118.14,0.29,0.2879888582088072
1,1,1,0,0,0,1,0,1,1,5,100,100,20,6.39,0.76,1.04,160.14,0.2,0.2022745724945215
1,1,1,0,0,0,1,1,0,0,3,0,100,20,6.43,1.07,1.08,113.09,0.2,0.2022745724945215
1,1,1,0,0,0,1,1,0,0,3,50,100,12,4.57,0.51,0.66,161.09,0.12,0.12608409630404532
1,1,1,0,0,0,1,1,0,0,3,100,100,15,5.01,0.59,0.47,164.87,0.15,0.15465552487547388
1,1,1,0,0,0,1,1,0,0,5,0,100,25,6.75,1.65,1.19,137.2,0.25,0.2498936201135691
1,1,1,0,0,0,1,1,0,0,5,50,100,30,8.28,1.14,1.64,151.37,0.3,0.2975126677326167
1,1,1,0,0,0,1,1,0,0,5,100,100,26,7.44,1.53,1.88,123.76,0.26,0.2594174296373786
1,1,1,0,0,0,1,1,0,1,3,0,100,36,8.35,1.06,1.45,144.84,0.36,0.35465552487547386
1,1,1,0,0,0,1,1,0,1,3,50,100,22,6.2,1.08,1.0,136.12,0.22,0.22132219154214053
1,1,1,0,0,0,1,1,0,1,3,100,100,27,6.56,1.27,1.39,143.39,0.27,0.2689412391611882
1,1,1,0,0,0,1,1,0,1,5,0,100,27,7.73,1.32,1.29,142.74,0.27,0.2689412391611882
1,1,1,0,0,0,1,1,0,1,5,50,100,17,4.91,0.9,0.72,142.87,0.17,0.1737031439230929
1,1,1,0,0,0,1,1,0,1,5,100,100,30,7.75,1.02,1.68,125.85,0.3,0.2975126677326167
1,1,1,0,0,0,1,1,1,0,3,0,100,21,6.27,0.91,1.07,128.29,0.21,0.211798382018331
1,1,1,0,0,0,1,1,1,0,3,50,100,28,7.79,1.26,1.51,149.67,0.28,0.27846504868499766
1,1,1,0,0,0,1,1,1,0,3,100,100,34,8.22,1.19,1.36,133.38,0.34,0.3356079058278548
1,1,1,0,0,0,1,1,1,0,5,0,100,25,7.19,1.44,1.16,144.59,0.25,0.2498936201135691
1,1,1,0,0,0,1,1,1,0,5,50,100,23,6.14,0.98,1.18,118.84,0.23,0.23084600106595005
1,1,1,0,0,0,1,1,1,0,5,100,100,20,6.6,1.36,1.14,132.82,0.2,0.2022745724945215
1,1,1,0,0,0,1,1,1,1,3,0,100,23,6.73,0.94,1.4,119.77,0.23,0.23084600106595005
1,1,1,0,0,0,1,1,1,1,3,50,100,25,5.97,0.86,0.78,176.65,0.25,0.2498936201135691
1,1,1,0,0,0,1,1,1,1,3,100,100,29,7.68,1.88,1.53,166.5,0.29,0.2879888582088072
1,1,1,0,0,0,1,1,1,1,5,0,100,31,7.96,1.0,1.24,153.43,0.31,0.30703647725642624
1,1,1,0,0,0,1,1,1,1,5,50,100,29,6.9,1.09,1.19,143.03,0.29,0.2879888582088072
1,1,1,0,0,0,1,1,1,1,5,100,100,23,6.41,0.7,0.78,164.76,0.23,0.23084600106595005
1,1,1,0,0,1,0,0,0,0,3,0,100,37,8.82,1.28,1.91,154.58,0.37,0.3641793343992834
1,1,1,0,0,1,0,0,0,0,3,50,100,22,6.17,0.87,1.22,133.97,0.22,0.22132219154214053
1,1,1,0,0,1,0,0,0,0,3,100,100,28,8.42,1.77,1.66,138.81,0.28,0.27846504868499766
1,1,1,0,0,1,0,0,0,0,5,0,100,19,6.84,1.25,1.3,143.15,0.19,0.19275076297071195
1,1,1,0,0,1,0,0,0,0,5,50,100,29,8.12,1.46,1.55,127.06,0.29,0.2879888582088072
1,1,1,0,0,1,0,0,0,0,5,100,100,25,6.13,0.99,0.71,154.45,0.25,0.2498936201135691
1,1,1,0,0,1,0,0,0,1,3,0,100,30,7.6,1.5,1.53,139.65,0.3,0.2975126677326167
1,1,1,0,0,1,0,0,0,1,3,50,100,25,6.64,1.31,1.06,158.37,0.25,0.2498936201135691
1,1,1,0,0,1,0,0,0,1,3,100,100,19,5.76,0.44,0.63,144.93,0.19,0.19275076297071195
1,1,1,0,0,1,0,0,0,1,5,0,100,27,6.84,1.2,1.38,123.05,0.27,0.2689412391611882
1,1,1,0,0,1,0,0,0,1,5,50,100,15,5.5,0.56,0.81,160.24,0.15,0.15465552487547388
1,1,1,0,0,1,0,0,0,1,5,100,100,28,7.58,0.89,1.42,168.6,0.28,0.27846504868499766
1,1,1,0,0,1,0,0,1,0,3,0,100,25,7.29,0.65,1.05,157.36,0.25,0.2498936201135691
1,1,1,0,0,1,0,0,1,0,3,50,100,28,6.72,0.8,1.29,138.32,0.28,0.27846504868499766
1,1,1,0,0,1,0,0,1,0,3,100,100,32,7.76,1.57,1.44,150.43,0.32,0.3165602867802358
1,1,1,0,0,1,0,0,1,0,5,0,100,23,5.8,1.55,0.93,135.63,0.23,0.23084600106595005
1,1,1,0,0,1,0,0,1,0,5,50,100,17,4.5,0.46,0.7,127.92,0.17,0.1737031439230929
1,1,1,0,0,1,0,0,1,0,5,100,100,21,5.53,0.64,0.77,153.84,0.21,0.211798382018331
1,1,1,0,0,1,0,0,1,1,3,0,100,22,6.53,1.1,1.26,137.79,0.22,0.22132219154214053
1,1,1,0,0,1,0,0,1,1,3,50,100,30,8.43,1.59,1.67,134.58,0.3,0.2975126677326167
1,1,1,0,0,1,0,0,1,1,3,100,100,30,8.14,1.06,1.52,122.2,0.3,0.2975126677326167
1,1,1,0,0,1,0,0,1,1,5,0,100,23,6.94,1.45,1.42,155.27,0.23,0.23084600106595005
1,1,1,0,0,1,0,0,1,1,5,50,100,27,6.86,1.03,1.32,143.69,0.27,0.2689412391611882
1,1,1,0,0,1,0,0,1,1,5,100,100,21,5.78,1.11,1.02,151.52,0.21,0.211798382018331
1,1,1,0,0,1,0,1,0,0,3,0,100,30,7.43,1.54,1.57,139.19,0.3,0.2975126677326167
1,1,1,0,0,1,0,1,0,0,3,50,100,23,6.36,0.7,0.9,132.87,0.23,0.23084600106595005
1,1,1,0,0,1,0,1,0,0,3,100,100,21,6.5,0.95,0.87,161.79,0.21,0.211798382018331
1,1,1,0,0,1,0,1,0,0,5,0,100,27,7.34,1.35,1.34,131.72,0.27,0.2689412391611882
1,1,1,0,0,1,0,1,0,0,5,50,100,23,6.78,1.58,1.17,144.05,0.23,0.23084600106595005
1,1,1,0,0,1,0,1,0,0,5,100,100,27,7.96,1.24,1.39,140.5,0.27,0.2689412391611882
1,1,1,0,0,1,0,1,0,1,3,0,100,23,6.6,1.0,1.03,161.18,0.23,0.23084600106595005
1,1,1,0,0,1,0,1,0,1,3,50,100,33,8.26,1.74,1.77,142.52,0.33,0.3260840963040453
1,1,1,0,0,1,0,1,0,1,3,100,100,20,6.46,1.24,1.22,154.05,0.2,0.2022745724945215
1,1,1,0,0,1,0,1,0,1,5,0,100,30,7.27,1.26,1.03,138.28,0.3,0.2975126677326167
1,1,1,0,0,1,0,1,0,1,5,50,100,30,7.72,1.34,1.51,135.78,0.3,0.2975126677326167
1,1,1,0,0,1,0,1,0,1,5,100,100,24,5.97,1.57,1.14,116.58,0.24,0.2403698105897596
1,1,1,0,0,1,0,1,1,0,3,0,100,20,6.47,0.77,1.21,134.12,0.2,0.2022745724945215
1,1,1,0,0,1,0,1,1,0,3,50,100,19,5.48,1.33,0.76,113.98,0.19,0.19275076297071195
1,1,1,0,0,1,0,1,1,0,3,100,100,28,7.47,1.89,1.63,129.98,0.28,0.27846504868499766
1,1,1,0,0,1,0,1,1,0,5,0,100,25,6.97,1.56,1.26,130.5,0.25,0.2498936201135691
1,1,1,0,0,1,0,1,1,0,5,50,100,36,9.01,1.47,1.93,143.88,0.36,0.35465552487547386
1,1,1,0,0,1,0,1,1,0,5,100,100,30,8.97,1.74,1.56,133.83,0.3,0.2975126677326167
1,1,1,0,0,1,0,1,1,1,3,0,100,15,5.62,0.58,1.01,136.18,0.15,0.15465552487547388
1,1,1,0,0,1,0,1,1,1,3,50,100,21,6.7,1.27,1.07,128.5,0.21,0.211798382018331
1,1,1,0,0,1,0,1,1,1,3,100,100,29,8.1,1.58,1.53,136.2,0.29,0.2879888582088072
1,1,1,0,0,1,0,1,1,1,5,0,100,25,7.06,1.24,1.1,127.27,0.25,0.2498936201135691
1,1,1,0,0,1,0,1,1,1,5,50,100,22,6.46,0.97,1.15,122.38,0.22,0.22132219154214053
1,1,1,0,0,1,0,1,1,1,5,100,100,21,6.84,0.59,1.2,176.14,0.21,0.211798382018331
1,1,1,0,0,1,1,0,0,0,3,0,100,32,7.81,1.66,1.47,129.37,0.32,0.3165602867802358
1,1,1,0,0,1,1,0,0,0,3,50,100,22,6.45,1.41,1.1,165.0,0.22,0.22132219154214053
1,1,1,0,0,1,1,0,0,0,3,100,100,22,6.1,1.1,1.05,142.95,0.22,0.22132219154214053
1,1,1,0,0,1,1,0,0,0,5,0,100,33,8.88,1.68,1.75,156.76,0.33,0.3260840963040453
1,1,1,0,0,1,1,0,0,0,5,50,100,24,7.54,1.39,1.38,152.15,0.24,0.2403698105897596
1,1,1,0,0,1,1,0,0,0,5,100,100,25,7.53,0.99,1.46,136.65,0.25,0.2498936201135691
1,1,1,0,0,1,1,0,0,1,3,0,100,22,6.25,0.67,0.78,149.31,0.22,0.22132219154214053
1,1,1,0,0,1,1,0,0,1,3,50,100,24,7.27,1.23,1.01,175.85,0.24,0.2403698105897596
1,1,1,0,0,1,1,0,0,1,3,100,100,20,5.53,1.02,0.77,125.03,0.2,0.2022745724945215
1,1,1,0,0,1,1,0,0,1,5,0,100,18,4.76,0.42,0.63,144.02,0.18,0.18322695344690243
1,1,1,0,0,1,1,0,0,1,5,50,100,31,9.08,2.16,1.66,170.67,0.31,0.30703647725642624
1,1,1,0,0,1,1,0,0,1,5,100,100,25,6.82,1.2,1.06,161.29,0.25,0.2498936201135691
1,1,1,0,0,1,1,0,1,0,3,0,100,28,6.85,0.93,1.1,132.67,0.28,0.27846504868499766
1,1,1,0,0,1,1,0,1,0,3,50,100,25,6.95,1.37,1.22,138.94,0.25,0.2498936201135691
1,1,1,0,0,1,1,0,1,0,3,100,100,18,5.96,0.57,0.85,144.8,0.18,0.18322695344690243
1,1,1,0,0,1,1,0,1,0,5,0,100,22,5.61,0.79,0.83,155.01,0.22,0.22132219154214053
1,1,1,0,0,1,1,0,1,0,5,50,100,21,5.51,0.55,0.9,144.33,0.21,0.211798382018331
1,1,1,0,0,1,1,0,1,0,5,100,100,23,6.8,1.92,1.31,146.43,0.23,0.23084600106595005
1,1,1,0,0,1,1,0,1,1,3,0,100,22,6.05,0.97,1.07,144.11,0.22,0.22132219154214053
